id|label|level|generators
bigint|text|integer|integer[]

49718|56.48.0.131|56|{{25,6,0,11},{41,42,16,41},{23,46,52,15},{5,16,44,13},{33,36,32,15}}
49719|56.48.0.132|56|{{1,46,12,39},{49,48,8,5},{17,22,28,37},{27,38,40,25},{41,6,24,27}}
49720|56.48.0.133|56|{{43,22,36,35},{51,48,0,37},{27,24,16,3},{19,10,0,41},{17,22,28,3}}
49721|56.48.0.134|56|{{39,24,36,25},{35,20,32,55},{53,44,12,5},{13,54,44,23},{37,34,12,49}}
49722|56.48.0.135|56|{{9,32,8,45},{11,30,52,45},{19,44,12,33},{35,54,8,49},{33,40,0,19}}
49656|56.48.0.69|56|{{41,37,0,3},{41,36,42,45},{36,37,21,39},{34,33,35,15}}
49723|56.48.0.136|56|{{35,46,16,19},{49,8,8,11},{3,16,32,27},{23,40,52,21},{11,6,40,13}}
49724|56.48.0.137|56|{{39,10,32,11},{13,54,16,27},{53,18,0,1},{49,20,44,55},{49,4,4,27}}
49725|56.48.0.138|56|{{39,10,4,1},{55,40,4,53},{23,52,20,49},{37,6,36,29},{33,10,24,43}}
49726|56.48.0.139|56|{{33,30,8,23},{49,22,48,21},{45,50,52,37},{35,48,24,25},{45,0,20,45}}
49730|56.48.0.143|56|{{25,42,48,51},{23,32,36,15},{11,22,48,45},{21,30,4,5},{51,12,16,35}}
49601|56.48.0.14|56|{{47,52,0,25},{33,18,32,47},{13,38,16,55},{29,6,24,51},{33,4,36,41}}
49727|56.48.0.140|56|{{3,44,40,55},{27,22,16,17},{21,38,52,33},{37,14,4,29},{27,38,0,11}}
49728|56.48.0.141|56|{{9,14,40,9},{15,16,44,3},{35,30,40,33},{27,32,40,3},{9,2,16,29}}
49729|56.48.0.142|56|{{35,22,24,23},{29,32,52,13},{37,42,44,3},{11,30,32,17},{3,52,24,37}}
50152|56.48.0.565|56|{{5,51,0,17},{43,2,36,5},{7,12,16,49}}
49731|56.48.0.144|56|{{51,6,12,3},{43,32,20,1},{41,38,40,39},{41,54,36,17},{43,26,24,39}}
49732|56.48.0.145|56|{{1,44,16,19},{55,26,20,25},{41,26,40,1},{27,2,40,27},{41,24,8,29}}
49733|56.48.0.146|56|{{33,50,8,53},{43,48,8,31},{41,48,48,31},{11,46,8,49},{45,32,12,49}}
49734|56.48.0.147|56|{{19,20,48,33},{53,16,36,33},{49,2,44,1},{37,0,28,29},{19,46,8,11}}
54963|78.84.4.1|78|{{19,42,26,53},{30,53,13,3},{32,25,13,76},{5,67,0,19}}
49735|56.48.0.148|56|{{5,40,4,17},{29,52,4,37},{29,24,16,39},{35,38,8,39},{3,4,52,19}}
49736|56.48.0.149|56|{{11,44,44,35},{55,14,8,15},{15,2,48,9},{15,36,40,3},{39,34,24,35}}
49602|56.48.0.15|56|{{29,4,4,21},{11,22,32,3},{47,40,44,17},{47,52,8,29},{7,52,40,9}}
49737|56.48.0.150|56|{{21,32,12,29},{5,16,28,17},{19,50,28,53},{13,36,52,51},{49,34,8,47}}
54964|78.84.4.2|78|{{22,45,65,35},{23,44,26,61},{47,19,52,43},{33,32,65,37}}
49738|56.48.0.151|56|{{53,40,8,27},{35,44,12,7},{5,6,32,17},{23,44,16,55},{31,26,24,1}}
49739|56.48.0.152|56|{{7,12,18,29},{55,48,44,25},{39,12,24,39},{1,52,34,27},{3,0,36,31}}
49740|56.48.0.153|56|{{11,14,40,15},{29,22,32,49},{5,44,4,25},{29,34,36,7},{53,50,8,5}}
49741|56.48.0.154|56|{{41,26,0,45},{1,10,0,25},{47,46,24,19},{49,46,36,53},{33,40,12,31}}
49742|56.48.0.155|56|{{19,6,12,29},{53,32,20,19},{23,52,16,33},{55,2,8,17},{21,18,36,15}}
49743|56.48.0.156|56|{{31,16,28,13},{7,36,12,25},{51,54,0,51},{9,12,32,7},{5,54,8,5}}
49744|56.48.0.157|56|{{15,50,8,49},{33,16,12,41},{41,46,52,25},{17,46,12,55},{9,16,52,37}}
49745|56.48.0.158|56|{{31,38,28,19},{7,26,52,31},{47,0,28,13},{19,8,0,1},{31,48,8,39}}
49746|56.48.0.159|56|{{25,40,20,31},{5,34,32,49},{49,54,40,55},{43,32,0,13},{43,36,28,55}}
49603|56.48.0.16|56|{{37,44,42,39},{49,6,52,11},{53,12,16,9},{9,36,12,33},{53,48,46,19}}
49747|56.48.0.160|56|{{47,52,0,27},{37,14,12,51},{33,38,24,25},{17,54,24,7},{5,14,28,25}}
49748|56.48.0.161|56|{{15,4,32,7},{21,32,20,45},{9,46,32,11},{17,4,36,15},{37,28,16,23}}
49749|56.48.0.162|56|{{33,16,12,13},{47,24,16,37},{41,16,32,21},{39,38,44,31},{47,20,12,11}}
49661|56.48.0.74|56|{{17,34,35,27},{3,50,21,29},{40,31,21,13},{41,3,7,8}}
49750|56.48.0.163|56|{{39,16,16,49},{31,54,8,15},{33,20,40,43},{47,26,48,49},{53,2,52,55}}
49751|56.48.0.164|56|{{37,48,42,13},{55,52,2,53},{3,20,2,43},{9,48,40,31},{17,52,30,5}}
49752|56.48.0.165|56|{{33,10,28,3},{47,30,44,7},{23,22,40,49},{33,30,12,17},{7,26,16,7}}
49753|56.48.0.166|56|{{7,50,54,39},{5,6,28,19},{11,28,42,25},{37,12,14,55},{7,46,52,13}}
49757|56.48.0.170|56|{{9,22,36,47},{25,8,24,47},{15,0,8,23},{17,8,0,53},{31,40,28,33}}
49754|56.48.0.167|56|{{31,8,20,39},{25,2,48,13},{23,2,52,15},{23,48,24,41},{15,6,28,45}}
49755|56.48.0.168|56|{{5,26,28,41},{11,18,52,37},{47,8,32,11},{37,26,12,27},{13,44,20,39}}
49756|56.48.0.169|56|{{31,50,40,37},{5,10,48,17},{37,20,0,31},{33,0,52,43},{5,10,0,37}}
49604|56.48.0.17|56|{{33,12,52,25},{9,30,0,51},{49,8,32,5},{15,50,4,31},{13,20,24,9}}
49662|56.48.0.75|56|{{11,51,49,22},{12,13,35,41},{44,25,35,27},{11,48,35,55}}
49758|56.48.0.171|56|{{47,6,16,13},{53,54,34,41},{53,50,42,29},{51,18,18,55},{47,38,0,33}}
49759|56.48.0.172|56|{{15,8,48,11},{1,12,12,55},{29,26,24,7},{9,14,24,47},{45,34,28,51}}
49760|56.48.0.173|56|{{5,54,12,51},{29,40,32,39},{45,44,44,43},{29,14,20,37},{19,8,32,51}}
49761|56.48.0.174|56|{{39,12,48,21},{3,12,36,41},{53,40,48,1},{41,18,24,1},{23,20,36,15}}
54969|78.84.4.7|78|{{51,52,65,45},{68,57,65,64},{35,59,39,46},{6,11,13,24}}
49762|56.48.0.175|56|{{7,32,32,41},{17,10,8,5},{23,26,8,47},{27,0,8,25},{7,20,12,45}}
49763|56.48.0.176|56|{{25,44,26,35},{33,46,38,45},{11,38,20,25},{9,8,42,39},{53,12,28,1}}
49764|56.48.0.177|56|{{5,22,4,35},{11,32,32,19},{43,16,28,55},{41,14,24,39},{13,28,0,3}}
49765|56.48.0.178|56|{{35,34,44,21},{39,28,0,37},{15,36,40,43},{21,40,52,55},{53,34,0,33}}
49766|56.48.0.179|56|{{3,30,20,43},{17,46,0,5},{13,28,36,15},{55,52,4,15},{17,36,48,43}}
49605|56.48.0.18|56|{{31,16,32,49},{29,54,8,31},{41,2,24,23},{47,30,48,27},{37,10,4,3}}
49767|56.48.0.180|56|{{9,8,36,31},{3,24,20,39},{49,50,44,33},{23,10,32,31},{37,48,0,19}}
49768|56.48.0.181|56|{{43,36,4,3},{35,16,36,45},{45,38,0,23},{35,30,44,5},{27,20,8,19}}
49769|56.48.0.182|56|{{21,50,52,15},{17,38,12,55},{11,20,28,43},{15,16,12,29},{15,18,28,13}}
49792|56.48.0.205|56|{{11,12,44,7},{13,20,20,43},{19,22,4,1},{5,50,48,35},{17,24,40,13}}
49770|56.48.0.183|56|{{21,30,12,9},{5,24,12,23},{25,24,4,55},{33,54,52,35},{39,16,16,41}}
49771|56.48.0.184|56|{{45,48,24,31},{43,30,20,11},{47,30,4,43},{47,20,0,51},{47,24,12,27}}
49772|56.48.0.185|56|{{31,38,0,43},{9,4,8,55},{55,36,36,3},{47,44,8,51},{53,44,28,15}}
49773|56.48.0.186|56|{{23,22,38,7},{23,38,38,11},{35,16,54,33},{45,44,6,47},{43,46,12,5}}
49793|56.48.0.206|56|{{45,32,16,45},{21,26,8,31},{33,46,24,31},{27,8,36,19},{35,24,48,33}}
49774|56.48.0.187|56|{{15,10,32,29},{33,40,0,15},{39,50,36,5},{39,16,16,19},{35,10,44,53}}
49775|56.48.0.188|56|{{33,48,52,39},{33,50,32,17},{27,6,52,27},{7,52,52,51},{49,48,40,31}}
49776|56.48.0.189|56|{{35,20,16,35},{49,16,36,5},{37,30,20,53},{11,34,24,19},{41,40,36,11}}
49606|56.48.0.19|56|{{49,24,52,29},{45,8,16,25},{9,18,14,11},{15,32,46,13}}
54970|78.84.4.8|78|{{23,21,39,2},{31,57,13,38},{18,53,65,53},{32,51,39,14}}
49777|56.48.0.190|56|{{19,30,40,19},{37,20,40,9},{55,48,12,3},{49,40,48,15},{9,24,44,39}}
49778|56.48.0.191|56|{{37,24,32,1},{19,30,4,43},{35,4,16,51},{27,34,32,13},{29,44,40,47}}
49779|56.48.0.192|56|{{13,54,36,7},{15,26,36,11},{39,30,12,21},{33,16,20,7},{21,40,8,41}}
49780|56.48.0.193|56|{{9,18,36,41},{33,20,44,37},{17,40,16,27},{11,48,24,35},{29,48,12,29}}
49810|56.48.0.223|56|{{35,40,10,53},{41,16,20,13},{7,36,50,7},{7,24,8,47},{45,40,4,35}}
49781|56.48.0.194|56|{{37,24,4,25},{13,22,4,33},{19,40,20,11},{35,54,48,27},{15,38,52,21}}
49782|56.48.0.195|56|{{47,40,52,47},{5,50,28,37},{3,4,44,55},{3,10,44,49},{43,14,40,15}}
49783|56.48.0.196|56|{{5,50,16,23},{11,54,4,9},{15,24,32,25},{39,6,40,31},{3,4,40,45}}
49784|56.48.0.197|56|{{21,34,32,51},{49,10,24,19},{35,20,24,53},{7,44,48,49},{7,44,20,47}}
49785|56.48.0.198|56|{{37,44,4,55},{31,36,32,37},{35,18,36,13},{55,14,24,39},{23,42,36,25}}
49786|56.48.0.199|56|{{11,48,36,15},{5,10,20,21},{55,46,44,53},{53,26,0,31},{5,48,48,33}}
49589|56.48.0.2|56|{{55,6,6,37},{25,44,4,5},{37,8,36,17},{19,40,40,7},{23,24,24,39}}
49607|56.48.0.20|56|{{49,48,12,21},{11,46,2,49},{41,6,18,29},{37,10,18,9}}
49787|56.48.0.200|56|{{29,38,52,25},{1,10,48,47},{3,32,48,41},{43,44,52,47},{47,54,40,27}}
49788|56.48.0.201|56|{{43,28,52,11},{19,18,24,27},{41,40,52,23},{15,28,52,31},{21,6,36,9}}
49789|56.48.0.202|56|{{17,30,40,27},{49,22,4,49},{27,44,32,1},{15,2,4,17},{31,46,28,53}}
49790|56.48.0.203|56|{{29,38,20,33},{29,14,20,47},{21,20,32,11},{3,26,40,45},{25,22,52,23}}
49791|56.48.0.204|56|{{11,44,4,19},{5,12,4,35},{31,30,36,13},{41,46,28,17},{15,14,32,23}}
54975|78.84.5.5|78|{{73,69,13,4},{8,15,39,11},{73,19,52,51}}
49794|56.48.0.207|56|{{45,26,24,27},{7,4,16,49},{9,40,4,21},{17,26,48,5},{3,12,32,17}}
49795|56.48.0.208|56|{{11,16,18,25},{55,20,40,51},{25,2,52,39},{31,22,10,23},{17,4,50,35}}
49796|56.48.0.209|56|{{5,48,24,25},{47,38,4,19},{5,18,36,29},{39,54,8,55},{33,38,8,27}}
49608|56.48.0.21|56|{{5,16,20,33},{39,54,46,49},{53,16,12,37},{55,38,16,55}}
54976|78.84.5.6|78|{{34,65,65,72},{64,45,39,47},{27,64,13,17}}
49797|56.48.0.210|56|{{55,50,4,35},{25,28,8,11},{53,18,36,23},{5,44,24,17},{29,44,4,45}}
49798|56.48.0.211|56|{{47,12,2,3},{53,32,8,7},{7,40,36,35},{41,40,42,1},{5,0,40,11}}
49799|56.48.0.212|56|{{11,18,36,7},{7,38,12,39},{39,48,32,31},{43,32,20,11},{33,50,20,7}}
49800|56.48.0.213|56|{{17,8,8,55},{51,0,48,23},{23,48,12,5},{23,18,52,1},{1,2,28,9}}
49801|56.48.0.214|56|{{21,30,20,9},{3,6,48,21},{21,30,44,31},{15,42,44,39},{39,14,0,27}}
49802|56.48.0.215|56|{{21,34,20,47},{21,38,36,21},{47,6,8,45},{1,44,28,45},{33,14,48,33}}
49803|56.48.0.216|56|{{5,18,52,3},{31,36,32,15},{27,26,32,45},{33,42,48,43},{5,28,12,11}}
49804|56.48.0.217|56|{{35,12,44,11},{7,46,40,29},{17,40,36,5},{35,24,4,53},{23,4,12,51}}
49805|56.48.0.218|56|{{9,34,52,55},{53,44,8,51},{27,36,8,45},{9,18,16,27},{25,10,8,17}}
49806|56.48.0.219|56|{{39,50,48,3},{27,12,16,31},{41,20,8,11},{5,8,52,19},{11,10,32,11}}
49609|56.48.0.22|56|{{15,26,30,41},{21,4,38,31},{1,24,12,37},{43,6,10,13}}
49807|56.48.0.220|56|{{25,6,0,51},{15,22,16,35},{7,8,52,37},{3,26,8,3},{51,20,48,15}}
49808|56.48.0.221|56|{{39,42,4,9},{39,8,44,19},{17,6,4,47},{35,36,4,3},{29,30,36,13}}
49809|56.48.0.222|56|{{11,40,0,23},{25,14,40,9},{25,0,4,33},{15,42,0,45},{55,24,0,15}}
54977|78.84.5.7|78|{{42,49,13,44},{28,31,65,34},{77,31,52,51}}
49812|56.48.0.225|56|{{9,6,8,43},{45,6,40,21},{11,18,28,47},{19,0,12,27},{15,20,8,39}}
49813|56.48.0.226|56|{{43,42,48,31},{21,22,24,17},{11,26,12,49},{45,40,12,39},{1,20,8,11}}
49814|56.48.0.227|56|{{21,24,52,1},{31,32,36,7},{15,34,8,15},{31,30,28,39},{3,26,28,5}}
49815|56.48.0.228|56|{{21,54,8,43},{27,54,52,33},{47,26,24,27},{3,34,52,15},{5,4,0,15}}
49824|56.48.0.237|56|{{49,26,52,39},{29,16,0,15},{23,48,28,31},{41,8,8,53},{37,24,4,37}}
49816|56.48.0.229|56|{{13,10,20,5},{53,12,32,51},{49,26,52,37},{55,6,20,33},{45,28,28,53}}
49610|56.48.0.23|56|{{27,16,16,29},{1,44,44,21},{13,44,10,5},{41,32,38,25},{53,24,8,45}}
49817|56.48.0.230|56|{{29,30,4,39},{51,36,32,13},{1,34,44,53},{55,34,12,9},{23,2,32,29}}
49818|56.48.0.231|56|{{5,4,36,17},{5,4,44,29},{35,32,32,11},{5,44,52,31},{11,38,36,17}}
49823|56.48.0.236|56|{{11,34,4,37},{13,0,28,31},{15,16,4,37},{39,34,8,31},{41,34,52,33}}
49819|56.48.0.232|56|{{47,34,0,29},{35,50,36,45},{19,44,36,37},{19,26,8,27},{51,20,8,15}}
49820|56.48.0.233|56|{{25,24,28,3},{31,48,32,41},{55,34,0,17},{19,44,44,1},{11,6,12,29}}
49821|56.48.0.234|56|{{19,32,16,19},{29,36,4,1},{13,34,48,11},{43,22,48,19},{25,32,8,45}}
49822|56.48.0.235|56|{{55,18,40,53},{17,10,44,7},{51,30,28,37},{17,50,44,53},{23,28,52,13}}
49860|56.48.0.273|56|{{13,2,24,51},{55,14,20,3},{41,26,16,49},{25,2,36,5},{11,44,20,21}}
49825|56.48.0.238|56|{{53,52,52,23},{27,14,28,51},{17,32,48,11},{11,40,8,27},{37,28,4,17}}
49826|56.48.0.239|56|{{39,46,4,27},{23,4,8,53},{29,38,52,33},{31,42,40,33},{47,22,4,15}}
49611|56.48.0.24|56|{{29,18,32,11},{37,30,4,41},{17,32,52,23},{33,30,36,11},{21,30,44,19}}
49983|56.48.0.396|56|{{17,2,40,19},{1,44,48,23},{9,32,24,11},{3,36,8,1},{37,12,24,41}}
49827|56.48.0.240|56|{{51,50,16,31},{41,14,24,17},{5,4,48,31},{5,16,8,35},{55,8,12,3}}
49828|56.48.0.241|56|{{55,6,28,3},{13,8,16,39},{41,36,4,23},{45,12,28,53},{9,18,24,29}}
49829|56.48.0.242|56|{{13,18,16,25},{13,50,40,43},{15,46,16,25},{37,14,48,13},{17,10,52,39}}
49830|56.48.0.243|56|{{47,24,24,17},{29,0,32,11},{47,26,44,3},{25,14,0,45},{19,20,48,39}}
50011|56.48.0.424|56|{{23,2,24,47},{11,44,16,27},{27,44,28,5},{17,32,20,13},{31,48,24,47}}
49866|56.48.0.279|56|{{39,28,0,3},{1,36,52,21},{27,4,28,51},{39,14,4,53},{15,50,8,23}}
49831|56.48.0.244|56|{{11,20,32,39},{41,22,20,19},{39,16,40,9},{45,14,20,25},{11,4,52,49}}
49832|56.48.0.245|56|{{39,12,20,51},{17,46,36,11},{45,36,4,31},{55,18,48,37},{19,52,32,23}}
49833|56.48.0.246|56|{{35,24,48,31},{3,18,52,21},{35,48,16,3},{39,32,44,7},{49,32,52,23}}
49834|56.48.0.247|56|{{41,14,24,45},{39,52,24,17},{27,24,12,21},{1,6,12,47},{33,2,40,17}}
49838|56.48.0.251|56|{{7,20,36,51},{33,48,44,31},{55,18,8,9},{41,20,24,5},{3,52,40,7}}
49835|56.48.0.248|56|{{25,54,16,37},{43,36,48,19},{43,10,4,37},{23,12,12,3},{37,52,48,55}}
49836|56.48.0.249|56|{{7,2,48,41},{5,10,32,55},{13,28,36,37},{51,12,12,17},{17,34,44,23}}
49612|56.48.0.25|56|{{49,38,8,27},{41,34,0,31},{13,42,20,13},{37,28,40,5},{9,38,8,37}}
49837|56.48.0.250|56|{{29,40,12,5},{49,32,36,15},{5,22,8,43},{17,0,24,53},{11,14,16,27}}
49855|56.48.0.268|56|{{29,20,8,35},{1,8,12,29},{47,46,40,7},{41,42,20,29},{23,6,8,19}}
49839|56.48.0.252|56|{{17,48,16,15},{9,50,4,13},{37,24,28,29},{33,40,32,5},{31,14,40,55}}
49840|56.48.0.253|56|{{33,14,32,29},{21,54,32,11},{5,42,52,25},{39,2,40,33},{11,38,24,3}}
49841|56.48.0.254|56|{{49,16,36,23},{31,14,36,11},{21,34,32,35},{11,54,16,19},{43,18,40,15}}
49842|56.48.0.255|56|{{23,46,52,21},{1,6,8,19},{3,48,28,29},{31,8,44,11},{53,28,20,43}}
54978|78.84.5.8|78|{{59,3,26,31},{66,71,65,47},{8,71,13,21}}
49843|56.48.0.256|56|{{29,14,12,17},{19,36,20,43},{11,36,48,25},{3,10,36,55},{1,38,8,1}}
49844|56.48.0.257|56|{{5,40,28,17},{55,22,28,5},{47,30,8,3},{17,42,32,45},{41,12,16,37}}
49845|56.48.0.258|56|{{47,30,24,27},{47,42,52,29},{37,40,48,51},{45,44,52,49},{7,32,44,49}}
49846|56.48.0.259|56|{{21,52,20,19},{5,12,4,15},{37,44,24,27},{7,2,48,49},{1,46,36,43}}
49859|56.48.0.272|56|{{31,6,48,23},{13,0,32,27},{19,28,8,25},{53,36,8,15},{5,30,36,25}}
49613|56.48.0.26|56|{{53,34,28,55},{33,40,48,47},{45,22,4,51},{25,44,28,31},{13,8,52,35}}
49847|56.48.0.260|56|{{17,24,52,11},{5,4,28,5},{43,54,32,21},{3,8,36,11},{39,24,48,3}}
49848|56.48.0.261|56|{{7,48,4,23},{17,50,12,3},{25,4,28,5},{33,28,24,13},{11,32,12,49}}
49849|56.48.0.262|56|{{1,54,24,9},{3,22,12,49},{47,30,44,31},{9,22,36,49},{37,50,36,35}}
49850|56.48.0.263|56|{{33,24,8,21},{25,10,36,7},{27,42,28,39},{33,44,4,15},{53,16,36,17}}
49851|56.48.0.264|56|{{33,2,16,41},{15,52,24,15},{33,50,32,37},{25,24,44,17},{37,4,52,11}}
49852|56.48.0.265|56|{{11,6,52,53},{49,32,44,21},{45,52,24,47},{3,24,36,33},{3,50,40,37}}
49853|56.48.0.266|56|{{15,22,0,19},{25,2,28,43},{53,28,12,45},{1,52,52,39},{5,12,28,33}}
49854|56.48.0.267|56|{{19,26,32,13},{1,8,28,53},{23,50,28,11},{37,30,20,51},{13,16,32,39}}
49856|56.48.0.269|56|{{19,18,36,23},{9,32,12,37},{35,36,4,1},{3,16,0,25},{29,30,52,5}}
49614|56.48.0.27|56|{{49,44,12,29},{21,24,32,19},{21,26,8,49},{9,30,32,41},{41,32,0,37}}
49857|56.48.0.270|56|{{21,18,32,51},{3,14,24,9},{23,40,20,55},{23,28,36,51},{21,36,4,27}}
49858|56.48.0.271|56|{{33,48,16,45},{31,14,40,39},{11,32,20,3},{13,20,40,35},{3,20,0,25}}
49861|56.48.0.274|56|{{17,4,8,45},{31,50,16,19},{11,4,32,29},{25,38,32,1},{21,30,20,41}}
49862|56.48.0.275|56|{{23,32,24,47},{11,44,48,25},{53,50,20,35},{9,50,44,33},{41,28,28,29}}
49863|56.48.0.276|56|{{3,12,36,51},{15,22,20,17},{45,18,28,53},{3,34,48,17},{41,34,32,17}}
49864|56.48.0.277|56|{{51,12,36,45},{47,10,24,11},{3,8,48,21},{1,30,8,13},{19,26,4,13}}
49865|56.48.0.278|56|{{13,38,0,39},{43,18,8,49},{11,40,28,5},{3,22,4,33},{7,30,4,47}}
49615|56.48.0.28|56|{{29,10,8,19},{33,22,28,19},{13,30,4,35},{33,34,0,37},{9,20,28,29}}
49867|56.48.0.280|56|{{19,34,36,55},{5,10,4,45},{47,4,4,17},{39,28,28,23},{41,34,12,15}}
49868|56.48.0.281|56|{{35,50,4,17},{27,18,4,15},{7,46,16,55},{33,48,36,45},{37,46,4,53}}
49869|56.48.0.282|56|{{1,24,32,31},{35,40,52,27},{7,6,36,27},{41,54,44,7},{17,34,48,27}}
49882|56.48.0.295|56|{{49,44,8,11},{55,0,16,19},{27,38,40,9},{25,2,52,27},{55,18,32,17}}
49870|56.48.0.283|56|{{13,12,52,47},{11,30,20,7},{21,10,36,5},{1,50,52,15},{25,10,16,13}}
49871|56.48.0.284|56|{{25,14,40,37},{23,48,8,11},{43,34,16,43},{43,46,28,41},{43,14,40,13}}
49872|56.48.0.285|56|{{25,50,8,13},{13,32,32,27},{21,46,16,41},{15,18,52,13},{29,42,20,53}}
49873|56.48.0.286|56|{{15,8,48,19},{21,16,36,39},{21,2,36,5},{3,38,16,29},{43,40,28,19}}
49874|56.48.0.287|56|{{5,2,44,37},{11,52,36,21},{15,48,28,41},{19,2,52,55},{27,32,16,17}}
49875|56.48.0.288|56|{{17,8,16,43},{13,12,16,5},{23,24,36,31},{41,46,36,27},{1,40,36,31}}
49876|56.48.0.289|56|{{15,54,24,31},{13,26,12,53},{9,6,28,17},{27,50,24,5},{17,38,0,5}}
49616|56.48.0.29|56|{{1,36,20,9},{53,16,4,49},{49,30,8,51},{29,16,28,15},{45,14,8,41}}
49877|56.48.0.290|56|{{49,32,4,5},{53,20,28,41},{45,42,36,53},{55,54,48,23},{5,54,52,35}}
49878|56.48.0.291|56|{{3,54,36,31},{23,38,36,13},{7,32,4,15},{43,44,40,9},{19,0,24,43}}
49879|56.48.0.292|56|{{33,46,0,43},{9,14,24,17},{3,22,52,25},{23,34,8,25},{25,42,36,41}}
49880|56.48.0.293|56|{{41,48,4,55},{23,8,32,17},{3,6,8,11},{41,46,40,41},{47,14,12,13}}
49881|56.48.0.294|56|{{11,34,20,7},{29,18,20,5},{29,50,8,51},{43,54,40,3},{37,32,44,55}}
49883|56.48.0.296|56|{{11,32,32,43},{7,50,12,5},{47,14,32,17},{27,6,52,29},{17,36,28,39}}
49884|56.48.0.297|56|{{37,36,12,35},{33,36,8,35},{29,10,0,3},{41,8,52,17},{23,16,24,43}}
49885|56.48.0.298|56|{{23,52,32,51},{13,20,44,1},{23,4,12,9},{33,44,40,11},{45,50,0,3}}
49886|56.48.0.299|56|{{43,40,16,51},{49,38,12,55},{9,10,16,53},{21,34,40,37},{29,20,4,25}}
49590|56.48.0.3|56|{{7,46,46,25},{23,6,26,33},{25,48,40,21},{51,52,48,19},{51,32,24,15}}
49617|56.48.0.30|56|{{13,50,48,37},{13,32,12,21},{25,10,0,29},{9,18,24,25},{51,16,44,53}}
49887|56.48.0.300|56|{{11,2,36,33},{37,2,16,17},{15,48,40,41},{35,24,24,51},{49,34,48,9}}
49888|56.48.0.301|56|{{21,2,8,25},{47,24,16,51},{5,52,28,9},{7,44,12,51},{37,0,8,19}}
54639|70.36.0.1|70|{{41,26,20,3},{41,29,10,31},{63,34,20,37}}
49889|56.48.0.302|56|{{43,10,28,11},{13,44,44,9},{35,36,16,19},{29,2,28,11},{47,30,36,3}}
49890|56.48.0.303|56|{{9,10,44,5},{19,38,16,9},{3,28,36,39},{13,20,36,31},{23,36,36,45}}
49891|56.48.0.304|56|{{45,34,20,11},{31,28,12,27},{11,32,12,1},{9,10,20,19},{55,4,32,35}}
49892|56.48.0.305|56|{{7,22,32,35},{33,16,36,3},{37,48,24,19},{39,10,4,19},{13,50,20,51}}
49618|56.48.0.31|56|{{17,0,4,37},{11,8,32,53},{27,38,32,25},{41,54,44,5},{7,12,52,33}}
49893|56.48.0.306|56|{{55,52,0,3},{41,38,16,33},{11,54,0,1},{29,34,40,17},{29,6,52,21}}
49894|56.48.0.307|56|{{45,46,40,25},{35,22,48,9},{17,38,4,27},{13,36,48,17},{17,6,36,33}}
49895|56.48.0.308|56|{{47,46,40,51},{41,24,28,3},{39,8,28,1},{5,16,40,35},{23,16,0,41}}
49896|56.48.0.309|56|{{23,54,36,17},{17,28,28,27},{55,10,28,11},{7,36,36,11},{53,24,20,41}}
49922|56.48.0.335|56|{{55,52,24,1},{41,30,4,49},{13,12,24,9},{43,40,36,25},{1,10,40,23}}
49897|56.48.0.310|56|{{1,50,32,17},{15,8,32,51},{53,12,16,49},{11,30,24,41},{45,54,20,51}}
49898|56.48.0.311|56|{{31,8,8,51},{51,52,36,25},{1,34,32,33},{25,22,52,35},{19,48,40,25}}
49899|56.48.0.312|56|{{19,8,28,51},{31,32,24,9},{41,38,36,19},{11,38,4,51},{45,54,20,25}}
49900|56.48.0.313|56|{{25,4,8,19},{33,4,20,41},{15,34,0,15},{35,2,24,31},{51,28,20,25}}
50012|56.48.0.425|56|{{3,24,52,41},{25,42,8,9},{53,16,0,5},{53,50,44,47},{35,4,44,15}}
49901|56.48.0.314|56|{{15,14,4,1},{19,30,16,27},{45,46,24,9},{51,2,32,49},{17,42,48,41}}
49902|56.48.0.315|56|{{15,32,24,1},{27,24,8,55},{29,26,36,29},{31,40,16,23},{39,42,24,51}}
49903|56.48.0.316|56|{{31,28,40,15},{3,22,16,41},{11,20,20,35},{25,48,40,55},{13,28,8,47}}
49904|56.48.0.317|56|{{5,24,20,53},{29,10,24,47},{3,42,28,5},{17,36,0,23},{35,48,20,19}}
49905|56.48.0.318|56|{{3,16,36,53},{11,26,24,7},{53,2,36,13},{13,14,8,55},{13,14,40,17}}
49906|56.48.0.319|56|{{13,14,48,31},{47,30,16,1},{17,2,52,35},{49,52,4,5},{35,20,48,49}}
49619|56.48.0.32|56|{{27,6,48,25},{45,18,52,45},{31,36,44,41},{13,14,0,53},{35,40,16,1}}
49907|56.48.0.320|56|{{41,30,40,33},{47,36,40,55},{21,24,8,1},{9,50,36,15},{41,50,12,17}}
49908|56.48.0.321|56|{{23,54,36,35},{49,24,44,55},{29,42,24,51},{41,54,44,3},{1,28,48,55}}
49909|56.48.0.322|56|{{1,10,0,3},{5,4,32,49},{9,32,16,7},{39,16,52,41},{55,0,40,23}}
49910|56.48.0.323|56|{{51,36,20,43},{29,24,44,19},{17,16,52,45},{17,24,12,43},{15,18,48,25}}
49911|56.48.0.324|56|{{13,44,20,33},{15,30,32,33},{49,4,52,31},{25,10,32,49},{43,42,48,33}}
49912|56.48.0.325|56|{{25,18,24,11},{29,50,20,5},{55,50,4,29},{21,6,40,13},{5,2,16,35}}
